local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,2,1536,Mackenzie LITTLE,AUS,62.82
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,3,1538,Kathryn MITCHELL,AUS,62.4
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,4,1719,Nikola OGRODNÍKOVÁ,CZE,61.16
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,5,1693,Maria Lucelly MURILLO,COL,60.38
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,6,2128,Līna MŪZE-SIRMĀ,LAT,60.3
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,7,1914,Christin HUSSONG,GER,59.99
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,8,2229,Tori PEETERS,NZL,59.78
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,9,1554,Victoria HUDSON,AUT,59.69
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,10,2091,Marina SAITO,JPN,59.42
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,11,1655,Qianqian DAI,CHN,59.33
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,12,2454,Maggie MALONE-HARDIN,USA,58.76
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,13,1561,Rhema OTABOR,BAH,57.67
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,14,1599,Jucilene Sales DE LIMA,BRA,57.56
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,15,1981,Annu RANI,IND,55.81
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,16,2331,Dilhani LEKAMGE,SRI,53.66
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,1,2243,Maria ANDREJCZYK,POL,65.52
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,2,1698,Sara KOLAK,CRO,64.57
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,3,1695,Flor Denis RUIZ HURTADO,COL,64.4
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,4,1958,Elina TZENGKO,GRE,63.22
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,5,2088,Haruka KITAGUCHI,JPN,62.58
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,6,1747,Yulenmis AGUILAR,ESP,61.95
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,7,2220,Marie-Therese OBST,NOR,61.82
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,8,2095,Momone UEDA,JPN,61.08
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,9,2329,Adriana VILAGOŠ,SRB,60.49
11:50,W,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/javelin-throw/qualification/summary#resultheader,,10,1722,Petra SIČAKOVÁ,CZE,60.47
